,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,CANTIDAD
0,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,MASCULINO,ADULTOS,1
1,BOYACÁ,DUITAMA,15238000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,FEMENINO,ADULTOS,1
2,CAQUETÁ,PUERTO RICO,18592000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,MASCULINO,ADULTOS,1
3,CASANARE,MANÍ,85139000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,FEMENINO,ADULTOS,1
4,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,FEMENINO,ADULTOS,1
5,SUCRE,SINCELEJO (CT),70001000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,FEMENINO,ADULTOS,1
6,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,FEMENINO,ADULTOS,2
7,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,MASCULINO,ADULTOS,2
8,VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,1/01/2010,FEMENINO,ADULTOS,1
9,HUILA,PITALITO,41551000,ARMA DE FUEGO,1/01/2010,FEMENINO,ADULTOS,1
10,ANTIOQUIA,GIRARDOTA,5308000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
11,ANTIOQUIA,ITAGUI,5360000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
12,ANTIOQUIA,LA ESTRELLA,5380000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
13,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,3
14,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
15,ARAUCA,ARAUCA (CT),81001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
16,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
17,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
18,ATLÁNTICO,SABANALARGA,8638000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
19,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
20,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
21,ATLÁNTICO,TUBARÁ,8832000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
22,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,1/01/2010,FEMENINO,ADOLESCENTES,1
23,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
24,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
25,CALDAS,AGUADAS,17013000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
26,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
27,CALDAS,SALAMINA,17653000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
28,CALDAS,VILLAMARÍA,17873000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
29,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
30,CASANARE,AGUAZUL,85010000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
31,CASANARE,AGUAZUL,85010000,CONTUNDENTES,1/01/2010,MASCULINO,MENORES,1
32,CAUCA,POPAYÁN (CT),19001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
33,CAUCA,SANTANDER DE QUILICHAO,19698000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
34,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,1/01/2010,FEMENINO,ADOLESCENTES,1
35,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,4
36,CHOCÓ,QUIBDÓ (CT),27001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
37,CHOCÓ,QUIBDÓ (CT),27001000,CONTUNDENTES,1/01/2010,MASCULINO,ADOLESCENTES,1
38,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
39,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,22
40,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,1/01/2010,FEMENINO,MENORES,1
41,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,6
42,CUNDINAMARCA,FUSAGASUGÁ,25290000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
43,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
44,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,2
45,HUILA,LA PLATA,41396000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
46,HUILA,NEIVA (CT),41001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,8
47,HUILA,PITALITO,41551000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
48,HUILA,SALADOBLANCO,41660000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
49,HUILA,SAN AGUSTÍN,41668000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
50,HUILA,TERUEL,41801000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
51,MAGDALENA,EL BANCO,47245000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
52,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,1/01/2010,FEMENINO,ADOLESCENTES,1
53,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
54,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,2
55,META,ACACÍAS,50006000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,2
56,META,CASTILLA LA NUEVA,50150000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
57,META,GRANADA,50313000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
58,META,LA MACARENA,50350000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
59,META,SAN MARTÍN,50689000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
60,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,5
61,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
62,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,1/01/2010,MASCULINO,MENORES,1
63,NARIÑO,IPIALES,52356000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
64,NARIÑO,IPIALES,52356000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
65,NARIÑO,PASTO (CT),52001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
66,NARIÑO,TÚQUERRES,52838000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
67,NORTE DE SANTANDER,BOCHALEMA,54099000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
68,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,1/01/2010,MASCULINO,ADOLESCENTES,1
69,NORTE DE SANTANDER,MUTISCUA,54480000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
70,PUTUMAYO,SAN FRANCISCO,86755000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
71,PUTUMAYO,SIBUNDOY,86749000,CONTUNDENTES,1/01/2010,FEMENINO,ADOLESCENTES,1
72,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
73,RISARALDA,LA VIRGINIA,66400000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
74,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
75,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
76,SANTANDER,BARRANCABERMEJA,68081000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
77,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,4
78,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
79,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,4
80,SANTANDER,GIRÓN,68307000,CONTUNDENTES,1/01/2010,FEMENINO,ADOLESCENTES,1
81,SANTANDER,GIRÓN,68307000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
82,SANTANDER,GUADALUPE,68320000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
83,SANTANDER,MOGOTES,68464000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
84,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
85,SANTANDER,SOCORRO,68755000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
86,SUCRE,SAN LUIS DE SINCÉ,70742000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
87,SUCRE,SANTIAGO DE TOLÚ,70820000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
88,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,5
89,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
90,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,3
91,VALLE,BOLÍVAR,76100000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
92,VALLE,BUGALAGRANDE,76113000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
93,VALLE,CALI (CT),76001000,CONTUNDENTES,1/01/2010,FEMENINO,ADOLESCENTES,2
94,VALLE,CALI (CT),76001000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,27
95,VALLE,CALI (CT),76001000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,5
96,VALLE,CALI (CT),76001000,CONTUNDENTES,1/01/2010,MASCULINO,MENORES,1
97,VALLE,DAGUA,76233000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
98,VALLE,EL CERRITO,76248000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
99,VALLE,FLORIDA,76275000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
100,VALLE,JAMUNDÍ,76364000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
101,VALLE,PALMIRA,76520000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,3
102,VALLE,PALMIRA,76520000,CONTUNDENTES,1/01/2010,MASCULINO,ADULTOS,1
103,VALLE,SEVILLA,76736000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,2
104,VALLE,TULUÁ,76834000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,1
105,VALLE,YUMBO,76892000,CONTUNDENTES,1/01/2010,FEMENINO,ADULTOS,3
106,BOLÍVAR,MARÍA LA BAJA,13442000,CORTANTES,1/01/2010,FEMENINO,ADULTOS,1
107,VALLE,CALI (CT),76001000,CORTANTES,1/01/2010,FEMENINO,ADULTOS,1
108,SANTANDER,BARRANCABERMEJA,68081000,CORTOPUNZANTES,1/01/2010,FEMENINO,ADULTOS,1
109,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,1/01/2010,FEMENINO,ADULTOS,1
110,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,1/01/2010,MASCULINO,ADULTOS,1
111,HUILA,RIVERA,41615000,NO REPORTADO,1/01/2010,MASCULINO,ADULTOS,1
112,HUILA,RIVERA,41615000,NO REPORTADO,1/01/2010,MASCULINO,MENORES,2
113,VAUPÉS,MITÚ (CT),97001000,NO REPORTADO,1/01/2010,FEMENINO,ADULTOS,1
114,CALDAS,ANSERMA,17042000,PUNZANTES,1/01/2010,FEMENINO,ADOLESCENTES,1
115,SUCRE,SINCELEJO (CT),70001000,PUNZANTES,1/01/2010,FEMENINO,ADULTOS,1
116,ANTIOQUIA,MEDELLÍN (CT),5001000,SIN EMPLEO DE ARMAS,1/01/2010,FEMENINO,ADULTOS,1
117,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,SIN EMPLEO DE ARMAS,1/01/2010,FEMENINO,ADULTOS,1
118,NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,1/01/2010,FEMENINO,ADULTOS,3
119,VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,1/01/2010,FEMENINO,ADULTOS,1
120,ARAUCA,ARAUCA (CT),81001000,NO REPORTA,1/01/2010,FEMENINO,ADULTOS,1
121,CALDAS,VILLAMARÍA,17873000,NO REPORTA,1/01/2010,FEMENINO,ADULTOS,1
122,META,GRANADA,50313000,NO REPORTA,1/01/2010,FEMENINO,ADULTOS,1
123,BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,2/01/2010,FEMENINO,ADULTOS,1
124,ANTIOQUIA,CHIGORODÓ,5172000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
125,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
126,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,1
127,ARAUCA,ARAUCA (CT),81001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
128,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,2
129,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
130,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,1
131,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
132,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
133,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
134,CASANARE,AGUAZUL,85010000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,2
135,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2/01/2010,FEMENINO,ADOLESCENTES,1
136,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,5
137,MAGDALENA,PUEBLOVIEJO,47570000,CONTUNDENTES,2/01/2010,MASCULINO,ADOLESCENTES,1
138,META,LEJANÍAS,50400000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
139,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
140,NARIÑO,IPIALES,52356000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,3
141,NARIÑO,IPIALES,52356000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,1
142,NORTE DE SANTANDER,OCAÑA,54498000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
143,PUTUMAYO,SIBUNDOY,86749000,CONTUNDENTES,2/01/2010,FEMENINO,ADOLESCENTES,1
144,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,2
145,RISARALDA,LA VIRGINIA,66400000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
146,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,2
147,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,2
148,SANTANDER,CHARALÁ,68167000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
149,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
150,VALLE,CALI (CT),76001000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,10
151,VALLE,CALI (CT),76001000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,2
152,VALLE,CALIMA,76126000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,1
153,VALLE,CANDELARIA,76130000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
154,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
155,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,2/01/2010,MASCULINO,ADULTOS,1
156,VALLE,PALMIRA,76520000,CONTUNDENTES,2/01/2010,FEMENINO,MENORES,1
157,VALLE,YUMBO,76892000,CONTUNDENTES,2/01/2010,FEMENINO,ADULTOS,1
158,CAQUETÁ,FLORENCIA (CT),18001000,CORTOPUNZANTES,2/01/2010,FEMENINO,ADULTOS,1
159,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,2/01/2010,FEMENINO,ADULTOS,1
160,HUILA,TESALIA,41797000,NO REPORTADO,2/01/2010,FEMENINO,ADULTOS,1
161,RISARALDA,DOSQUEBRADAS,66170000,NO REPORTADO,2/01/2010,FEMENINO,ADULTOS,1
162,SUCRE,SINCELEJO (CT),70001000,NO REPORTADO,2/01/2010,FEMENINO,ADULTOS,1
163,ANTIOQUIA,MEDELLÍN (CT),5001000,NO REPORTA,2/01/2010,FEMENINO,ADULTOS,1
164,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,3/01/2010,MASCULINO,ADULTOS,1
165,SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,3/01/2010,FEMENINO,ADULTOS,1
166,SANTANDER,GIRÓN,68307000,ARMA BLANCA / CORTOPUNZANTE,3/01/2010,FEMENINO,ADULTOS,1
167,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
168,ARAUCA,ARAUCA (CT),81001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
169,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
170,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,2
171,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,3/01/2010,MASCULINO,ADULTOS,1
172,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
173,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
174,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
175,BOYACÁ,VENTAQUEMADA,15861000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
176,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
177,CASANARE,AGUAZUL,85010000,CONTUNDENTES,3/01/2010,MASCULINO,ADOLESCENTES,1
178,CASANARE,SABANALARGA,85300000,CONTUNDENTES,3/01/2010,MASCULINO,ADULTOS,1
179,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,3/01/2010,FEMENINO,ADOLESCENTES,1
180,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,6
181,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,3
182,HUILA,NEIVA (CT),41001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
183,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
184,META,PUERTO LÓPEZ,50573000,CONTUNDENTES,3/01/2010,FEMENINO,ADOLESCENTES,1
185,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,7
186,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,3
187,NORTE DE SANTANDER,OCAÑA,54498000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
188,NORTE DE SANTANDER,TIBÚ,54810000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
189,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,3/01/2010,FEMENINO,ADOLESCENTES,1
190,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
191,SANTANDER,CIMITARRA,68190000,CONTUNDENTES,3/01/2010,MASCULINO,MENORES,1
192,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
193,SANTANDER,GIRÓN,68307000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
194,SANTANDER,LOS SANTOS,68418000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
195,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
196,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
197,VALLE,BOLÍVAR,76100000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
198,VALLE,CAICEDONIA,76122000,CONTUNDENTES,3/01/2010,MASCULINO,ADULTOS,1
199,VALLE,CALI (CT),76001000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,10
200,VALLE,JAMUNDÍ,76364000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,1
201,VALLE,TULUÁ,76834000,CONTUNDENTES,3/01/2010,FEMENINO,ADULTOS,2
202,VALLE,YUMBO,76892000,CONTUNDENTES,3/01/2010,MASCULINO,ADULTOS,1
203,CASANARE,YOPAL (CT),85001000,CORTANTES,3/01/2010,FEMENINO,ADULTOS,1
204,VALLE,CALI (CT),76001000,CORTANTES,3/01/2010,FEMENINO,ADULTOS,1
205,ANTIOQUIA,MEDELLÍN (CT),5001000,NO REPORTADO,3/01/2010,FEMENINO,ADULTOS,1
206,BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,3/01/2010,FEMENINO,ADULTOS,1
207,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,3/01/2010,FEMENINO,ADULTOS,1
208,CALDAS,ANSERMA,17042000,PUNZANTES,3/01/2010,FEMENINO,MENORES,1
209,CUNDINAMARCA,SOACHA,25754000,NO REPORTA,3/01/2010,FEMENINO,ADULTOS,1
210,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,4/01/2010,MASCULINO,ADULTOS,1
211,SUCRE,SAN ONOFRE,70713000,ARMA BLANCA / CORTOPUNZANTE,4/01/2010,FEMENINO,ADULTOS,1
212,ANTIOQUIA,CALDAS,5129000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
213,ANTIOQUIA,SALGAR,5642000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
214,ARAUCA,ARAUCA (CT),81001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
215,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
216,ATLÁNTICO,LURUACO,8421000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
217,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,2
218,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,4/01/2010,MASCULINO,ADULTOS,2
219,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
220,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,2
221,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,3
222,CASANARE,YOPAL (CT),85001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
223,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,6
224,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/01/2010,FEMENINO,MENORES,1
225,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/01/2010,MASCULINO,ADULTOS,2
226,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,4/01/2010,MASCULINO,MENORES,2
227,CUNDINAMARCA,GIRARDOT,25307000,CONTUNDENTES,4/01/2010,FEMENINO,ADOLESCENTES,1
228,CUNDINAMARCA,GIRARDOT,25307000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
229,HUILA,NEIVA (CT),41001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,2
230,HUILA,PITALITO,41551000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
231,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
232,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,2
233,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,4/01/2010,MASCULINO,ADULTOS,1
234,NORTE DE SANTANDER,PAMPLONA,54518000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
235,PUTUMAYO,SIBUNDOY,86749000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
236,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
237,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,4/01/2010,MASCULINO,ADULTOS,1
238,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
239,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
240,SUCRE,COROZAL,70215000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
241,SUCRE,SAN JUAN DE BETULIA,70702000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
242,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,4/01/2010,FEMENINO,ADOLESCENTES,1
